disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
2021,03/30/2021,2021-02-26,dependent,RHI,Robert Half International,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-02,dependent,TRN,Trinity Industries,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-01,dependent,--,OMAHA PUB PWR DIST NEB ELEC RC,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-05,dependent,TCEHY,Tencent Holdings,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-01,dependent,--,Triborough BRDG & TUNL AUTH N,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-26,dependent,BRK.B,Berkshire Hathaway,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-17,self,CVS,CVS Health Corp,purchase,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-02,self,CVS,CVS Health Corp,purchase,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-02,self,MUR,Murphy Oil,purchase,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-17,self,--,National Fuel Gas Company,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-16,self,--,National Fuel Gas Company,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-12,self,--,National Fuel Gas Company,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-23,self,--,National Fuel Gas Company,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-02,self,BRX,Brixmor Property Group Inc,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-01,self,VIAC,ViacomCBS Inc,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-17,self,VIAC,ViacomCBS Inc,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-17,dependent,CVS,CVS Health Group,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-02,dependent,CVS,CVS Health Group,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-02,dependent,MUR,Murphy Oil,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-17,dependent,--,National Fuel Gas Company,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-16,dependent,--,National Fuel Gas Company,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-12,dependent,--,National Fuel Gas Company,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-23,dependent,--,National Fuel Gas Company,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-02,dependent,BRX,Brixmor Property Group,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-02,dependent,VIAC,ViacomCBS Inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-17,dependent,VIAC,ViacomCBS Inc,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-02,self,SFE,Safeguard Scientific Inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2021,03/30/2021,2021-02-02,dependent,SFE,Safeguard Scientific Inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,False
2020,05/29/2020,2020-04-03,self,ABB,ABB Ltd,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,ABB,ABB Ltd,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,GOOGL,Alphabet Inc. - Class A,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,GOOGL,Alphabet Inc. - Class A,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,AMCX,AMC Networks Inc. - Class A,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,AMCX,AMC Networks Inc. - Class A,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,AAPL,Apple Inc.,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,AAPL,Apple Inc.,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,BMY,Bristol-Myers Squibb Company,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,BMY,Bristol-Myers Squibb Company,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,EMR,Emerson Electric Company,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,EMR,Emerson Electric Company,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,LHX,"L3Harris Technologies, Inc.",purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,LHX,"L3Harris Technologies, Inc.",purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,LGND,Ligand Pharmaceuticals Incorporated,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,LGND,Ligand Pharmaceuticals,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-04-03,self,MOS,Mosaic Company,purchase,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016678.pdf,False
2020,05/29/2020,2020-05-12,joint,BABA,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,purchase,"$100,001 - $250,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016675.pdf,False
2020,05/29/2020,2020-05-12,joint,CNI,Canadian National Railway Company,sale_partial,"$100,001 - $250,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016675.pdf,False
2020,05/29/2020,2020-05-11,joint,EVH,"Evolent Health, Inc Class A",sale_full,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016675.pdf,False
2020,05/29/2020,2020-05-12,joint,NSRGY,Nestle SA Sponsored ADR Representing Registered Shares Series B,sale_partial,"$100,001 - $250,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016675.pdf,False
2021,01/19/2021,2020-12-31,,CVS,CVS Health Corporation,sale_full,"$1,001 - $15,000",Hon. Robert J. Wittman,VA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018035.pdf,False
2021,01/19/2021,2020-12-31,,PBCT,"People's United Financial, Inc.",sale_full,"$15,001 - $50,000",Hon. Robert J. Wittman,VA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018035.pdf,False
2020,10/30/2020,2019-04-10,,BABA,Alibaba Group Holding Limited American Depositary Shares (8x),sale_partial,"$50,001 - $100,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,True
2020,10/30/2020,2020-06-23,,BABA,Alibaba Group Holding Limited American Depositary Shares (8x),sale_partial,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2020-01-17,,BABA,Alibaba Group Holding Limited American Depositary Shares (8x) / Call Option,purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2020-02-04,,BABA,Alibaba Group Holding Limited American Depositary Shares (8x) / Call Option,sale_full,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2019-08-01,,BYND,"Beyond Meat, Inc. / Stock",purchase,"$50,001 - $100,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2019-09-06,,BYND,"Beyond Meat, Inc. / Call Option",purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2020-01-17,,FB,"Facebook, Inc. - Class A / Call options",purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2020-01-20,,HUYA,HUYA Inc. American depositary shares (1x) / Call Option,purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2019-11-20,,HUYA,HUYA Inc. American depositary shares (1x),purchase,"$50,001 - $100,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2019-04-20,,HUYA,HUYA Inc. American depositary shares (1x),purchase,"$15,001 - $50,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2019-05-06,,HUYA,HUYA Inc. American depositary shares (1x),purchase,"$15,001 - $50,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2019-08-30,,HUYA,HUYA Inc. American depositary shares (1x),sale_full,"$100,001 - $250,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,True
2020,10/30/2020,2020-03-04,,QQQ,"Invesco QQQ Trust, Series 1 / Call Options",sale_full,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,True
2020,10/30/2020,2020-02-28,,QQQ,"Invesco QQQ Trust, Series 1 / Call Options",purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2020-04-10,,DIA,SPDR Dow Jones Industrial Average ETF / Call Option,sale_full,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2020-03-05,,DIA,SPDR Dow Jones Industrial Average ETF / Put Option,sale_full,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,True
2020,10/30/2020,2020-03-04,,DIA,SPDR Dow Jones Industrial Average ETF / Put Option,purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2019-05-23,,DIA,SPDR Dow Jones Industrial Average ETF / Call Option,purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,0019-08-02,,ZBRA,Zebra Technologies Corporation - Class A,purchase,"$50,001 - $100,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,False
2020,10/30/2020,2019-08-08,,ZBRA,Zebra Technologies Corporation - Class A,sale_full,"$100,001 - $250,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf,True
2020,05/05/2020,2020-03-25,,AAL,"American Airlines Group, Inc.",purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016547.pdf,False
2020,05/05/2020,2020-03-25,,CCL,Carnival Corporation,purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016547.pdf,False
2020,05/05/2020,2020-03-25,,IAT,Ishares U.S. Regional Banks ETF,sale_partial,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016547.pdf,False
2020,05/05/2020,2020-03-25,,LUV,Southwest Airlines Company,purchase,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016547.pdf,False
2020,05/05/2020,2020-04-08,,DIA,SPDR Dow Jones Industrial Average ETF,sale_full,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016547.pdf,False
2020,05/05/2020,2020-04-09,,DIA,SPDR Dow Jones Industrial Average ETF,sale_full,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016547.pdf,False
2020,05/05/2020,2020-04-20,--,ROKU,"Roku, Inc. - Class A",sale_partial,"$50,001 - $100,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016548.pdf,False
2020,05/05/2020,2020-04-09,,A,"Agilent Technologies, Inc.",sale_partial,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016539.pdf,True
2020,05/05/2020,2020-04-09,,SCHW,Charles Schwab Corporation,sale_full,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016539.pdf,False
2020,05/05/2020,2020-04-30,,FSLR,"First Solar, Inc.",sale_full,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016539.pdf,False
2020,05/05/2020,2020-04-27,,PANW,"Palo alto Networks, Inc.",sale_full,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016539.pdf,True
2020,04/03/2020,2020-03-10,joint,BAC,Bank of America Corporation,sale_full,"$15,001 - $50,000",Hon. Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016355.pdf,False
2020,04/03/2020,2020-03-10,joint,BRK.B,Berkshire Hathaway Inc. New,sale_full,"$15,001 - $50,000",Hon. Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016355.pdf,False
2020,04/03/2020,2020-03-10,joint,BIF,"Boulder Growth & Income Fund, Inc.",sale_full,"$1,001 - $15,000",Hon. Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016355.pdf,False
2020,04/03/2020,2020-03-10,joint,BEN,"Franklin Resources, Inc.",sale_full,"$1,001 - $15,000",Hon. Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016355.pdf,False
2020,04/03/2020,2020-03-27,joint,DIA,SPDR Dow Jones Industrial Average ETF,purchase,"$1,001 - $15,000",Hon. Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016355.pdf,False
2020,04/03/2020,2020-03-27,joint,DIA,SPDR Dow Jones Industrial Average ETF,purchase,"$1,001 - $15,000",Hon. Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016355.pdf,False
2020,04/03/2020,2020-03-24,joint,DIA,SPDR Dow Jones Industrial Average ETF,purchase,"$15,001 - $50,000",Hon. Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016355.pdf,False
2020,04/03/2020,2020-03-10,joint,BX,The Blackstone Group Inc. Class A,sale_full,"$1,001 - $15,000",Hon. Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016355.pdf,False
2020,04/03/2020,2020-02-21,self,T,AT&T Inc.,purchase,"$15,001 - $50,000",Hon. Michael Patrick Guest,MS03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016360.pdf,False
2020,04/03/2020,2020-02-21,self,T,AT&T Inc.,purchase,"$15,001 - $50,000",Hon. Michael Patrick Guest,MS03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016360.pdf,False
2020,04/03/2020,2020-03-13,--,HD,"Home Depot, Inc.",purchase,"$1,001 - $15,000",Hon. David E. Price,NC04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016354.pdf,False
2020,04/03/2020,2020-03-13,--,LOW,"Lowe's Companies, Inc.",purchase,"$1,001 - $15,000",Hon. David E. Price,NC04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016354.pdf,False
2020,04/03/2020,2020-03-13,--,PRU,"Prudential Financial, Inc.",purchase,"$1,001 - $15,000",Hon. David E. Price,NC04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016354.pdf,False
2020,04/03/2020,2020-03-18,--,XOM,Exxon Mobil Corporation,sale_partial,"$15,001 - $50,000",Hon. Peter J. Visclosky,IN01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016358.pdf,False
2020,04/03/2020,2020-03-13,--,ED,"Consolidated Edison, Inc.",sale_partial,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016357.pdf,False
2020,04/03/2020,2020-03-17,--,ED,"Consolidated Edison, Inc.",sale_full,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016357.pdf,False
2020,04/03/2020,2020-03-02,--,ED,"Consolidated Edison, Inc.",purchase,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016357.pdf,False
2020,04/03/2020,2020-03-24,--,QGEN,Qiagen N.V. Common Shares,sale_full,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016357.pdf,False
2020,06/06/2020,2020-05-04,joint,T,AT&T Inc.,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016695.pdf,False
2020,06/06/2020,2020-05-13,joint,EPD,Enterprise Products Partners L.P.,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016695.pdf,False
2020,06/06/2020,2020-05-05,joint,MFC,Manulife Financial Corporation,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016695.pdf,False
2020,06/06/2020,2020-05-14,joint,OLP,"One Liberty Properties, Inc.",purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016695.pdf,False
2020,02/05/2020,2020-01-03,joint,AAGIY,"AIA Group, Ltd. Sponsored American Depository Receipt",purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-03,joint,ALFVY,Alfa-Laval Ab Unsponsored ADR,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-03,joint,ATLKY,Atlas Copco Ab Sponsored ADR Repstg Class A,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-03,joint,BBVA,Banco Bilbao Vizcaya Argentaria S.A.,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-03,joint,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-03,joint,IBN,ICICI bank Limited,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-03,joint,NSRGY,Nestle SA Sponsored ADR Representing Registered Shares Series B,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-02,joint,NVEE,"NV5 Global, Inc.",purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-03,joint,RHHBY,Roche Holdings AG Basel American Depositary Shares,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-03,joint,SONVY,Sonova Holding AG Unsponsored ADR,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-03,joint,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-03,joint,YNDX,Yandex N.V. - Class A Ordinary Shares,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,False
2020,02/05/2020,2020-01-29,--,--,United States Treasury Notes,purchase,"$100,001 - $250,000",Hon. Chellie Pingree,ME01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014996.pdf,False
2020,01/06/2020,2019-12-23,join,BP,BP p.l.c.,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013849.pdf,False
2020,01/06/2020,2019-12-17,join,CWEN.A,"Clearway Energy, Inc. Class a",purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013849.pdf,False
2020,01/06/2020,2019-12-17,join,DUK,Duke Energy Corporation,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013849.pdf,False
